Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg,
6,501087773331,0,C64XP_F,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11059,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77640653008,8963548,8735056,2403084,0,,,,,,
6,501087773709,0,C64XP_F,"VALUE=350 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,350,11060,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,77640653272,350,0,0,8964200,,,,,,
6,501087890066,0,C64XP_F,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11061,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77640734720,8963548,8735056,2403084,0,,,,,,
6,501087890546,0,C64XP_F,Stop: Math Oprns: ,Stop,,Math Oprns:,,11062,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77640735060,8964178,,,,,,,,,
,501087899383,0,C64XP_F,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,19182,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77640741244,8739608,0,4294967295,0,,,,,,
,501087899914,0,C64XP_F,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,19183,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77640741619,8735056,2393412,,,,,,,,
,501087900994,0,C64XP_F,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19184,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77640742374,8735056,2393412,8865544,2799392,,,,,,
,501087906780,0,C64XP_A,"LM_post: sem: 0x8588f0, count: 0",Semaphore_LM_post,Unknown,,,19804,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80360122001,8751344,0,,,,,,,,
,501087907294,0,C64XP_A,"LD_ready: tsk: 0x855260, func: 0x24820c, pri: 1",Task_LD_ready,Unknown,tsk0_func(),,19805,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80360122360,8737376,2392588,1,0,,,,,,
,501087910723,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x855260, newfunc: 0x24820c",CtxChg,TSK,tsk0_func(),,19806,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80360124760,8865544,2799392,8737376,2392588,,,,,,
6,501087911589,0,C64XP_A,Stop: tsk0_loop ,Stop,,tsk0_loop,,3034,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80360125367,8963631,1514,,,,,,,,
,501087913089,0,C64XP_A,"LD_block: tsk: 0x855260, func: 0x24820c",Task_LD_block,Unknown,tsk0_func(),,19807,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80360126417,8737376,2392588,,,,,,,,
,501087913654,0,C64XP_A,"LM_sleep: tsk: 0x855260, func: 0x24820c, timeout: 10",Task_LM_sleep,Unknown,tsk0_func(),,19808,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80360126814,8737376,2392588,10,0,,,,,,
,501087914614,0,C64XP_A,"LM_switch: oldtsk: 0x855260, oldfunc: 0x24820c, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19809,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80360127484,8737376,2392588,8865544,2799392,,,,,,
,501097445666,0,C64XP_A,"LD_ready: tsk: 0x855260, func: 0x24820c, pri: 1",Task_LD_ready,Unknown,tsk0_func(),,19810,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80366799220,8737376,2392588,1,0,,,,,,
,501097446789,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x855260, newfunc: 0x24820c",CtxChg,TSK,tsk0_func(),,19811,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80366800008,8865544,2799392,8737376,2392588,,,,,,
6,501097447671,0,C64XP_A,Start: tsk0_loop ,Start,,tsk0_loop,,3035,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80366800623,8963631,1514,,,,,,,,
,501097456397,0,C64XP_A,"LM_pend: sem: 0x8588f0, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,19812,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80366806734,8751344,0,4294967295,0,,,,,,
,501097456877,0,C64XP_A,"LD_block: tsk: 0x855260, func: 0x24820c",Task_LD_block,Unknown,tsk0_func(),,19813,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80366807071,8737376,2392588,,,,,,,,
,501097457931,0,C64XP_A,"LM_switch: oldtsk: 0x855260, oldfunc: 0x24820c, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19814,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80366807806,8737376,2392588,8865544,2799392,,,,,,
,501097463734,0,C64XP_B,"LM_post: sem: 0x855b18, count: 0",Semaphore_LM_post,Unknown,,,18967,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,81079526782,8739608,0,,,,,,,,
,501097464274,0,C64XP_B,"LD_ready: tsk: 0x854950, func: 0x248544, pri: 1",Task_LD_ready,Unknown,tsk1_func(),,18968,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,81079527157,8735056,2393412,1,0,,,,,,
,501097467720,0,C64XP_B,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x854950, newfunc: 0x248544",CtxChg,TSK,tsk1_func(),,18969,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,81079529569,8865544,2799392,8735056,2393412,,,,,,
6,501097468706,0,C64XP_B,Start: Math Oprns: ,Start,,Math Oprns:,,11083,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81079530259,8964178,,,,,,,,,
6,501097469151,0,C64XP_B,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Start,FUNC,matmult().854950,matmult(),11084,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81079530571,8963548,8735056,2403840,0,,,,,,
,501099289877,0,C64XP_A,"LM_post: sem: 0x856360, count: 0",Semaphore_LM_post,Unknown,,,19815,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80368090171,8741728,0,,,,,,,,
,501099290409,0,C64XP_A,"LD_ready: tsk: 0x8746c0, func: 0x2a44a0, pri: 2",Task_LD_ready,Unknown,ti_ndk_config_Global_stackThread(),,19816,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80368090540,8865472,2770080,2,0,,,,,,
,501099292483,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x8746c0, newfunc: 0x2a44a0",CtxChg,TSK,ti_ndk_config_Global_stackThread(),,19817,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80368091994,8865544,2799392,8865472,2770080,,,,,,
,501099294034,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 2, newPri 9",Task_LM_setPri,Unknown,,,19818,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80368093077,8865472,2770080,2,9,,,,,,
,501099296889,0,C64XP_A,"LM_setPri: tsk: 0x8746c0, func: 0x2a44a0, oldPri: 9, newPri 2",Task_LM_setPri,Unknown,,,19819,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80368095075,8865472,2770080,9,2,,,,,,
,501099297677,0,C64XP_A,"LM_pend: sem: 0x856360, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,19820,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80368095626,8741728,0,4294967295,0,,,,,,
,501099298217,0,C64XP_A,"LD_block: tsk: 0x8746c0, func: 0x2a44a0",Task_LD_block,Unknown,ti_ndk_config_Global_stackThread(),,19821,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80368096005,8865472,2770080,,,,,,,,
,501099299237,0,C64XP_A,"LM_switch: oldtsk: 0x8746c0, oldfunc: 0x2a44a0, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19822,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80368096722,8865472,2770080,8865544,2799392,,,,,,
,501107400489,0,C64XP_D,"LM_post: event: 0x8745a8, currEvents: 0x0, eventId: 0x1",Event_LM_post,Unknown,,,18798,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,79246096394,8865192,0,1,0,,,,,,
,501107401046,0,C64XP_D,"LD_ready: tsk: 0x874750, func: 0x24cc20, pri: 1",Task_LD_ready,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18799,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79246096787,8865616,2411552,1,0,,,,,,
,501107402272,0,C64XP_D,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x874750, newfunc: 0x24cc20",CtxChg,TSK,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18800,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79246097646,8865544,2799392,8865616,2411552,,,,,,
,501107403386,0,C64XP_D,"LM_pend: event: 0x8745a8, currEvents: 0x0, andMask: 0x0, orMask: 0x7, timeout: -1",Event_LM_pend,Unknown,,,18801,SYSBIOS System Logger,ti.sysbios.knl.Event,ti.sysbios.knl.Event,79246098426,8865192,0,0,7,4294967295,0,0,0,,
,501107404063,0,C64XP_D,"LD_block: tsk: 0x874750, func: 0x24cc20",Task_LD_block,Unknown,ti_uia_sysbios_IpcMP_transferAgentFxn__E(),,18802,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79246098899,8865616,2411552,,,,,,,,
,501107405066,0,C64XP_D,"LM_switch: oldtsk: 0x874750, oldfunc: 0x24cc20, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18803,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79246099602,8865616,2411552,8865544,2799392,,,,,,
6,501111064912,0,C64XP_B,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Stop,FUNC,matmult().854950,matmult(),11085,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81089047604,8963548,8735056,2403840,0,,,,,,
6,501111065366,0,C64XP_B,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11086,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81089047919,8963548,8735056,2403084,0,,,,,,
6,501111065743,0,C64XP_B,"VALUE=300 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,300,11087,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,81089048183,300,0,0,8964200,,,,,,
6,501111168660,0,C64XP_B,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11088,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81089120227,8963548,8735056,2403084,0,,,,,,
6,501111169149,0,C64XP_B,Stop: Math Oprns: ,Stop,,Math Oprns:,,11089,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,81089120567,8964178,,,,,,,,,
,501111178020,0,C64XP_B,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,18970,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,81089126781,8739608,0,4294967295,0,,,,,,
,501111178586,0,C64XP_B,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,18971,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,81089127176,8735056,2393412,,,,,,,,
,501111179709,0,C64XP_B,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18972,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,81089127961,8735056,2393412,8865544,2799392,,,,,,
,501111185280,0,C64XP_C,"LM_post: sem: 0x855b18, count: 0",Semaphore_LM_post,Unknown,,,18778,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80165671196,8739608,0,,,,,,,,
,501111185794,0,C64XP_C,"LD_ready: tsk: 0x854950, func: 0x248544, pri: 1",Task_LD_ready,Unknown,tsk1_func(),,18779,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80165671558,8735056,2393412,1,0,,,,,,
,501111189223,0,C64XP_C,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x854950, newfunc: 0x248544",CtxChg,TSK,tsk1_func(),,18780,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80165673957,8865544,2799392,8735056,2393412,,,,,,
6,501111190234,0,C64XP_C,Start: Math Oprns: ,Start,,Math Oprns:,,11063,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80165674665,8964178,,,,,,,,,
6,501111190680,0,C64XP_C,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Start,FUNC,matmult().854950,matmult(),11064,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80165674977,8963548,8735056,2403840,0,,,,,,
6,501112049152,0,C64XP_C,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Stop,FUNC,matmult().854950,matmult(),11065,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80166275906,8963548,8735056,2403840,0,,,,,,
6,501112049589,0,C64XP_C,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11066,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80166276211,8963548,8735056,2403084,0,,,,,,
6,501112049966,0,C64XP_C,"VALUE=300 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,300,11067,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,80166276475,300,0,0,8964200,,,,,,
6,501112152883,0,C64XP_C,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11068,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80166348519,8963548,8735056,2403084,0,,,,,,
6,501112153372,0,C64XP_C,Stop: Math Oprns: ,Stop,,Math Oprns:,,11069,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,80166348859,8964178,,,,,,,,,
,501112162226,0,C64XP_C,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,18781,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80166355055,8739608,0,4294967295,0,,,,,,
,501112162766,0,C64XP_C,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,18782,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80166355438,8735056,2393412,,,,,,,,
,501112163854,0,C64XP_C,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18783,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80166356195,8735056,2393412,8865544,2799392,,,,,,
,501112169589,0,C64XP_D,"LM_post: sem: 0x855b18, count: 0",Semaphore_LM_post,Unknown,,,18804,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,79249434765,8739608,0,,,,,,,,
,501112170094,0,C64XP_D,"LD_ready: tsk: 0x854950, func: 0x248544, pri: 1",Task_LD_ready,Unknown,tsk1_func(),,18805,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79249435122,8735056,2393412,1,0,,,,,,
,501112173532,0,C64XP_D,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x854950, newfunc: 0x248544",CtxChg,TSK,tsk1_func(),,18806,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79249437526,8865544,2799392,8735056,2393412,,,,,,
6,501112174543,0,C64XP_D,Start: Math Oprns: ,Start,,Math Oprns:,,11063,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79249438236,8964178,,,,,,,,,
6,501112175040,0,C64XP_D,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Start,FUNC,matmult().854950,matmult(),11064,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79249438585,8963548,8735056,2403840,0,,,,,,
6,501113033512,0,C64XP_D,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Stop,FUNC,matmult().854950,matmult(),11065,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79250039511,8963548,8735056,2403840,0,,,,,,
6,501113033949,0,C64XP_D,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11066,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79250039816,8963548,8735056,2403084,0,,,,,,
6,501113034326,0,C64XP_D,"VALUE=300 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,300,11067,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,79250040080,300,0,0,8964200,,,,,,
6,501113137252,0,C64XP_D,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11068,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79250112130,8963548,8735056,2403084,0,,,,,,
6,501113137740,0,C64XP_D,Stop: Math Oprns: ,Stop,,Math Oprns:,,11069,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,79250112470,8964178,,,,,,,,,
,501113146620,0,C64XP_D,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,18807,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,79250118690,8739608,0,4294967295,0,,,,,,
,501113147169,0,C64XP_D,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,18808,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,79250119073,8735056,2393412,,,,,,,,
,501113148249,0,C64XP_D,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18809,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,79250119830,8735056,2393412,8865544,2799392,,,,,,
,501113153957,0,C64XP_E,"LM_post: sem: 0x855b18, count: 0",Semaphore_LM_post,Unknown,,,18406,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,78255827373,8739608,0,,,,,,,,
,501113154497,0,C64XP_E,"LD_ready: tsk: 0x854950, func: 0x248544, pri: 1",Task_LD_ready,Unknown,tsk1_func(),,18407,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,78255827748,8735056,2393412,1,0,,,,,,
,501113157926,0,C64XP_E,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x854950, newfunc: 0x248544",CtxChg,TSK,tsk1_func(),,18408,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,78255830148,8865544,2799392,8735056,2393412,,,,,,
6,501113158954,0,C64XP_E,Start: Math Oprns: ,Start,,Math Oprns:,,11063,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78255830868,8964178,,,,,,,,,
6,501113159417,0,C64XP_E,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Start,FUNC,matmult().854950,matmult(),11064,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78255831192,8963548,8735056,2403840,0,,,,,,
6,501116589634,0,C64XP_E,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Stop,FUNC,matmult().854950,matmult(),11065,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78258232347,8963548,8735056,2403840,0,,,,,,
6,501116590089,0,C64XP_E,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11066,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78258232662,8963548,8735056,2403084,0,,,,,,
6,501116590466,0,C64XP_E,"VALUE=300 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,300,11067,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,78258232926,300,0,0,8964200,,,,,,
6,501116693383,0,C64XP_E,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11068,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78258304970,8963548,8735056,2403084,0,,,,,,
6,501116693872,0,C64XP_E,Stop: Math Oprns: ,Stop,,Math Oprns:,,11069,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,78258305310,8964178,,,,,,,,,
,501116702803,0,C64XP_E,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,18409,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,78258311562,8739608,0,4294967295,0,,,,,,
,501116703352,0,C64XP_E,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,18410,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,78258311945,8735056,2393412,,,,,,,,
,501116704432,0,C64XP_E,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,18411,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,78258312702,8735056,2393412,8865544,2799392,,,,,,
,501116710149,0,C64XP_F,"LM_post: sem: 0x855b18, count: 0",Semaphore_LM_post,Unknown,,,19185,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77660908779,8739608,0,,,,,,,,
,501116710663,0,C64XP_F,"LD_ready: tsk: 0x854950, func: 0x248544, pri: 1",Task_LD_ready,Unknown,tsk1_func(),,19186,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77660909143,8735056,2393412,1,0,,,,,,
,501116714092,0,C64XP_F,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x854950, newfunc: 0x248544",CtxChg,TSK,tsk1_func(),,19187,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77660911542,8865544,2799392,8735056,2393412,,,,,,
6,501116715120,0,C64XP_F,Start: Math Oprns: ,Start,,Math Oprns:,,11063,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77660912260,8964178,,,,,,,,,
6,501116715583,0,C64XP_F,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Start,FUNC,matmult().854950,matmult(),11064,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77660912584,8963548,8735056,2403840,0,,,,,,
6,501117572752,0,C64XP_F,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ae00:",Stop,FUNC,matmult().854950,matmult(),11065,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77661512601,8963548,8735056,2403840,0,,,,,,
6,501117573189,0,C64XP_F,"StartInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Start,FUNC,exponentialFunction().854950,exponentialFunction(),11066,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77661512906,8963548,8735056,2403084,0,,,,,,
6,501117573566,0,C64XP_F,"VALUE=300 (AuxData=0, 0) Key:Terms",UIAEvt_intWithKey,Unknown,Terms,300,11067,Main Logger,ti.uia.events.UIAEvt,xdc.runtime.Main,77661513170,300,0,0,8964200,,,,,,
6,501117677906,0,C64XP_F,"StopInstanceWithAdrs: task=0x854950, fnAdrs=0x24ab0c:",Stop,FUNC,exponentialFunction().854950,exponentialFunction(),11068,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77661586208,8963548,8735056,2403084,0,,,,,,
6,501117678386,0,C64XP_F,Stop: Math Oprns: ,Stop,,Math Oprns:,,11069,Main Logger,ti.uia.events.UIABenchmark,xdc.runtime.Main,77661586548,8964178,,,,,,,,,
,501117687232,0,C64XP_F,"LM_pend: sem: 0x855b18, count: 0, timeout: -1",Semaphore_LM_pend,Unknown,,,19188,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,77661592736,8739608,0,4294967295,0,,,,,,
,501117687763,0,C64XP_F,"LD_block: tsk: 0x854950, func: 0x248544",Task_LD_block,Unknown,tsk1_func(),,19189,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,77661593111,8735056,2393412,,,,,,,,
,501117688843,0,C64XP_F,"LM_switch: oldtsk: 0x854950, oldfunc: 0x248544, newtsk: 0x874708, newfunc: 0x2ab720",CtxChg,TSK,TSK_idle,,19190,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,77661593866,8735056,2393412,8865544,2799392,,,,,,
,501117694817,0,C64XP_A,"LM_post: sem: 0x8588f0, count: 0",Semaphore_LM_post,Unknown,,,19823,SYSBIOS System Logger,ti.sysbios.knl.Semaphore,ti.sysbios.knl.Semaphore,80380973629,8751344,0,,,,,,,,
,501117695332,0,C64XP_A,"LD_ready: tsk: 0x855260, func: 0x24820c, pri: 1",Task_LD_ready,Unknown,tsk0_func(),,19824,SYSBIOS System Logger,ti.sysbios.knl.Task,ti.sysbios.knl.Task,80380973986,8737376,2392588,1,0,,,,,,
,501117698777,0,C64XP_A,"LM_switch: oldtsk: 0x874708, oldfunc: 0x2ab720, newtsk: 0x855260, newfunc: 0x24820c",CtxChg,TSK,tsk0_func(),,19825,SYSBIOS System Logger,_ti.uia.events.UIAThreadCtx,ti.sysbios.knl.Task,80380976398,8865544,2799392,8737376,2392588,,,,,,
