Type:uinteger,Time:ulong,Error:uinteger,Master:string,Message:string,Event:string,EventClass:string,Data1:string,Data2:string,SeqNo:ulong,Logger:string,Module:string,Domain:string,Local Time:ulong,Arg1:uinteger,Arg2:uinteger,Arg3:uinteger,Arg4:uinteger,Arg5:uinteger,Arg6:uinteger,Arg7:uinteger,Arg8:uinteger,Block Arg:string,
,52311774950,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61495,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35043585075,8865256,,,,,,,,,
,52312772836,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd50",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61496,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35044283594,8864704,2791456,2,14,2743632,0,0,0,,
,52312773238,0,C64XP_B,LM_tick: tick: 44226,Clock_LM_tick,Unknown,,,61497,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35044283877,44226,,,,,,,,,
,52312773598,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61498,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35044284125,8865256,2705792,15,0,,,,,,
,52312773967,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61499,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35044284384,8864704,,,,,,,,,
,52312774378,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61500,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35044284675,8865256,2705792,0,0,,,,,,
,52312774953,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61501,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35044285075,8865256,,,,,,,,,
,52313772916,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61502,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35044983646,8864704,2791456,2,14,2743782,0,0,0,,
,52313773318,0,C64XP_B,LM_tick: tick: 44227,Clock_LM_tick,Unknown,,,61503,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35044983929,44227,,,,,,,,,
,52313773670,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61504,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35044984177,8865256,2705792,15,0,,,,,,
,52313774038,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61505,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35044984436,8864704,,,,,,,,,
,52313774458,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61506,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35044984727,8865256,2705792,0,0,,,,,,
,52313775024,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61507,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35044985127,8865256,,,,,,,,,
,52314772841,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29de20",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61508,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35045683598,8864704,2791456,2,14,2743840,0,0,0,,
,52314773244,0,C64XP_B,LM_tick: tick: 44228,Clock_LM_tick,Unknown,,,61509,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35045683881,44228,,,,,,,,,
,52314773604,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61510,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35045684129,8865256,2705792,15,0,,,,,,
,52314773973,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61511,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35045684388,8864704,,,,,,,,,
,52314774384,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61512,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35045684679,8865256,2705792,0,0,,,,,,
,52314774958,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61513,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35045685079,8865256,,,,,,,,,
,52315772870,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61514,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35046383614,8864704,2791456,2,14,2805270,0,0,0,,
,52315773273,0,C64XP_B,LM_tick: tick: 44229,Clock_LM_tick,Unknown,,,61515,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35046383897,44229,,,,,,,,,
,52315773624,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61516,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35046384145,8865256,2705792,15,0,,,,,,
,52315773993,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61517,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35046384404,8864704,,,,,,,,,
,52315774413,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61518,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35046384695,8865256,2705792,0,0,,,,,,
,52315774978,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61519,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35046385095,8865256,,,,,,,,,
,52316772856,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2b00c0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61520,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35047083604,8864704,2791456,2,14,2818240,0,0,0,,
,52316773258,0,C64XP_B,LM_tick: tick: 44230,Clock_LM_tick,Unknown,,,61521,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35047083887,44230,,,,,,,,,
,52316773610,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61522,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35047084135,8865256,2705792,15,0,,,,,,
,52316773978,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61523,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35047084394,8864704,,,,,,,,,
,52316774398,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61524,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35047084685,8865256,2705792,0,0,,,,,,
,52316774964,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61525,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35047085085,8865256,,,,,,,,,
,52317772850,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd50",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61526,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35047783604,8864704,2791456,2,14,2743632,0,0,0,,
,52317773253,0,C64XP_B,LM_tick: tick: 44231,Clock_LM_tick,Unknown,,,61527,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35047783887,44231,,,,,,,,,
,52317773613,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61528,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35047784135,8865256,2705792,15,0,,,,,,
,52317773981,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61529,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35047784394,8864704,,,,,,,,,
,52317774393,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61530,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35047784685,8865256,2705792,0,0,,,,,,
,52317774967,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61531,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35047785085,8865256,,,,,,,,,
,52318772930,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61532,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35048483656,8864704,2791456,2,14,2743782,0,0,0,,
,52318773333,0,C64XP_B,LM_tick: tick: 44232,Clock_LM_tick,Unknown,,,61533,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35048483939,44232,,,,,,,,,
,52318773684,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61534,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35048484187,8865256,2705792,15,0,,,,,,
,52318774053,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61535,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35048484446,8864704,,,,,,,,,
,52318774473,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61536,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35048484737,8865256,2705792,0,0,,,,,,
,52318775038,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61537,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35048485137,8865256,,,,,,,,,
,52319772856,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29de20",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61538,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35049183608,8864704,2791456,2,14,2743840,0,0,0,,
,52319773258,0,C64XP_B,LM_tick: tick: 44233,Clock_LM_tick,Unknown,,,61539,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35049183891,44233,,,,,,,,,
,52319773618,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61540,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35049184139,8865256,2705792,15,0,,,,,,
,52319773987,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61541,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35049184398,8864704,,,,,,,,,
,52319774398,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61542,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35049184689,8865256,2705792,0,0,,,,,,
,52319774973,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61543,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35049185089,8865256,,,,,,,,,
,52320772867,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2ace16",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61544,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35049883614,8864704,2791456,2,14,2805270,0,0,0,,
,52320773270,0,C64XP_B,LM_tick: tick: 44234,Clock_LM_tick,Unknown,,,61545,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35049883897,44234,,,,,,,,,
,52320773621,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61546,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35049884145,8865256,2705792,15,0,,,,,,
,52320773998,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61547,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35049884404,8864704,,,,,,,,,
,52320774410,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61548,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35049884695,8865256,2705792,0,0,,,,,,
,52320774984,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61549,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35049885095,8865256,,,,,,,,,
,52321772861,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aea68",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61550,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35050583612,8864704,2791456,2,14,2812520,0,0,0,,
,52321773264,0,C64XP_B,LM_tick: tick: 44235,Clock_LM_tick,Unknown,,,61551,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35050583895,44235,,,,,,,,,
,52321773624,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61552,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35050584143,8865256,2705792,15,0,,,,,,
,52321773993,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61553,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35050584402,8864704,,,,,,,,,
,52321774404,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61554,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35050584693,8865256,2705792,0,0,,,,,,
,52321774978,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61555,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35050585093,8865256,,,,,,,,,
,52322772873,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2a7c60",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61556,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35051283618,8864704,2791456,2,14,2784352,0,0,0,,
,52322773276,0,C64XP_B,LM_tick: tick: 44236,Clock_LM_tick,Unknown,,,61557,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35051283901,44236,,,,,,,,,
,52322773627,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61558,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35051284149,8865256,2705792,15,0,,,,,,
,52322774004,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61559,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35051284408,8864704,,,,,,,,,
,52322774416,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61560,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35051284699,8865256,2705792,0,0,,,,,,
,52322774990,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61561,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35051285099,8865256,,,,,,,,,
,52323772927,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61562,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35051983656,8864704,2791456,2,14,2743782,0,0,0,,
,52323773330,0,C64XP_B,LM_tick: tick: 44237,Clock_LM_tick,Unknown,,,61563,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35051983939,44237,,,,,,,,,
,52323773681,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61564,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35051984187,8865256,2705792,15,0,,,,,,
,52323774058,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61565,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35051984446,8864704,,,,,,,,,
,52323774470,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61566,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35051984737,8865256,2705792,0,0,,,,,,
,52323775044,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61567,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35051985137,8865256,,,,,,,,,
,52324772870,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8b8",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61568,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35052683618,8864704,2791456,2,14,2795704,0,0,0,,
,52324773273,0,C64XP_B,LM_tick: tick: 44238,Clock_LM_tick,Unknown,,,61569,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35052683901,44238,,,,,,,,,
,52324773633,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61570,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35052684149,8865256,2705792,15,0,,,,,,
,52324774001,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61571,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35052684408,8864704,,,,,,,,,
,52324774413,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61572,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35052684699,8865256,2705792,0,0,,,,,,
,52324774987,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61573,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35052685099,8865256,,,,,,,,,
,52325772873,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x2aa8b0",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61574,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35053383620,8864704,2791456,2,14,2795696,0,0,0,,
,52325773276,0,C64XP_B,LM_tick: tick: 44239,Clock_LM_tick,Unknown,,,61575,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35053383903,44239,,,,,,,,,
,52325773636,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61576,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35053384151,8865256,2705792,15,0,,,,,,
,52325774004,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61577,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35053384410,8864704,,,,,,,,,
,52325774416,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61578,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35053384701,8865256,2705792,0,0,,,,,,
,52325774990,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61579,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35053385101,8865256,,,,,,,,,
,52326772884,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dc94",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61580,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35054083626,8864704,2791456,2,14,2743444,0,0,0,,
,52326773287,0,C64XP_B,LM_tick: tick: 44240,Clock_LM_tick,Unknown,,,61581,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35054083909,44240,,,,,,,,,
,52326773639,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61582,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35054084157,8865256,2705792,15,0,,,,,,
,52326774016,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61583,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35054084416,8864704,,,,,,,,,
,52326774427,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61584,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35054084707,8865256,2705792,0,0,,,,,,
,52326775001,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61585,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35054085107,8865256,,,,,,,,,
,52327772913,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dd84",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61586,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35054783648,8864704,2791456,2,14,2743684,0,0,0,,
,52327773316,0,C64XP_B,LM_tick: tick: 44241,Clock_LM_tick,Unknown,,,61587,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35054783931,44241,,,,,,,,,
,52327773676,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61588,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35054784179,8865256,2705792,15,0,,,,,,
,52327774044,0,C64XP_B,LD_end: hwi: 0x8743c0,Stop,HWI,ti_sysbios_knl_Clock_doTick__I(),,61589,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35054784438,8864704,,,,,,,,,
,52327774456,0,C64XP_B,"LM_begin: swi: 0x8745e8, func: 0x294980, preThread: 0",Start,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61590,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35054784729,8865256,2705792,0,0,,,,,,
,52327775030,0,C64XP_B,LD_end: swi: 0x8745e8,Stop,SWI,ti_sysbios_knl_Clock_workFunc__E(),,61591,SYSBIOS System Logger,_ti.uia.events.UIASWICtx,ti.sysbios.knl.Swi,35054785129,8865256,,,,,,,,,
,52328772916,0,C64XP_B,"LM_begin: hwi: 0x8743c0, func: 0x2a9820, preThread: 2, intNum: 14, irp: 0x29dde6",Start,HWI,ti_sysbios_knl_Clock_doTick__I(),,61592,SYSBIOS System Logger,_ti.uia.events.UIAHWICtx,ti.sysbios.family.c64p.Hwi,35055483646,8864704,2791456,2,14,2743782,0,0,0,,
,52328773319,0,C64XP_B,LM_tick: tick: 44242,Clock_LM_tick,Unknown,,,61593,SYSBIOS System Logger,ti.sysbios.knl.Clock,ti.sysbios.knl.Clock,35055483929,44242,,,,,,,,,
,52328773670,0,C64XP_B,"LM_post: swi: 0x8745e8, func: 0x294980, pri: 15",Swi_LM_post,Unknown,,,61594,SYSBIOS System Logger,ti.sysbios.knl.Swi,ti.sysbios.knl.Swi,35055484177,8865256,2705792,15,0,,,,,,
